chunk_id,doc_id,source_type,title,chunk_index,text_preview
chunk_104,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",45,"3.3.5. Подсистема управления проектами и программами предназначена для учета и мониторинга реализации решений Комиссии, иных проектов, программ и планов мероприятий.
3.3.6. Подсистема анализа областей…"
chunk_105,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",46,"3.3.7. Подсистема специализированного документооборота предназначена для автоматизированной поддержки процесса проведения специальных защитных, антидемпинговых и компенсационных расследований и автома…"
chunk_106,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",47,"3.3.9. Подсистема технического регулирования предназначена для обеспечения информационной поддержки процессов в области технического регулирования, включая разработку технических регламентов Союза (те…"
chunk_107,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",48,"3.3.11. Интеграционная платформа интегрированной системы предназначена для поддержки электронного обмена данными между информационными системами уполномоченных органов, уполномоченных органов и Комисс…"
chunk_108,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",49,"3.3.12. Подсистема ведения нормативно-справочной информации, реестров и регистров предназначена для обеспечения ведения баз данных, содержащих нормативно-справочную информацию Союза, классификаторы и …"
chunk_109,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",50,"3.3.14. Подсистема мониторинга и управления предназначена для осуществления функций мониторинга и оперативного управления компонентами интеграционного сегмента Комиссии.
3.3.15. Подсистема ДТС предназ…"
chunk_110,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",51,"3.3.18. Предпосылки развития существующих и создания новых подсистем в составе интегрированной системы
Совокупность подсистем и компонентов, реализованных при создании интегрированной системы, не позв…"
chunk_111,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",52,"4) необходимость развития механизмов регламентированного доступа физическим лицам и хозяйствующим субъектам к информационных ресурсам интегрированной системы и накапливаемым данным.
3.4. Основные напр…"
chunk_112,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",53,3.4.2. Развитие интегрированной системы должно осуществляться относительно требований технического задания на создание интегрированной системы на основе расширения ее функциональных и нефункциональных…
chunk_113,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",54,"4) необходимость решения задач регистрации и идентификации пользователей интегрированной системы, в том числе участников процессов электронного обмена данными в рамках интегрированной системы;
5) необ…"
chunk_114,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",55,6) необходимость формирования межгосударственного института электронного нотариата и других межгосударственных сервисов электронных услуг для максимального вовлечения в процесс электронного взаимодейс…
chunk_115,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",56,"8) повышение востребованности нормативно-справочной, нормативно-правовой, статистической и аналитической информации в рамках Союза и, как следствие, расширение состава и объема информации, хранящейся …"
chunk_116,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",57,"10) необходимость предоставления любому субъекту электронного взаимодействия возможности получения в рамках своих полномочий (прав) экстерриториального, защищенного, безопасного доступа с различных ус…"
chunk_117,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",58,"14) необходимость сокращения сроков разработки, тестирования и ввода в действие общих процессов;
15) необходимость использования компонентов системы для организации и проведения пилотных проектов при …"
chunk_118,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",59,"1) создание и развитие цифровых платформ на основе использования общих информационных ресурсов и сервисов интегрированной системы;
2) обеспечение нормативного, организационного, семантического и техни…"
chunk_119,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",60,"7) обеспечение возможности электронной идентификации товаров, грузов, объектов и субъектов, в том числе для решения задач цифровой прослеживаемое в рамках Союза;
8) создание на базе интегрированной си…"
chunk_120,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",61,"10) упрощение процедур подключения к информационному взаимодействию с использованием интегрированной системы уполномоченных органов, других участников общих процессов, третьих стран, международных орг…"
chunk_121,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",62,"4) подсистема межгосударственного тестирования;
5) цифровой симулятор (информационно-моделирующий комплекс);
6) инфраструктурная платформа.
4. Требования к системе
4.1. Требования к системе в целом
4.…"
chunk_122,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",63,"7) обеспечение равного доступа государств-членов к общим информационным ресурсам;
8) использование предоставленной информации только в заявленных целях без ущерба для государства-члена, ее предоставив…"
chunk_123,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",64,"2) интегрированная система не должна требовать от государств-членов внесения изменений в средства обеспечения защиты информации информационных систем уполномоченных органов;
3) в интегрированной систе…"
chunk_124,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",65,"4.1.1.3. При развитии интегрированной системы должны учитываться результаты работ, полученные в ходе ее создания.
4.1.1.4. При развитии интегрированной системы должно предусматриваться развитие подсис…"
chunk_125,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",66,"4.1.1.6. Развитие интегрированной системы должно быть основано в том числе на определении и применении набора перспективных и критических технологий, необходимых для реализации в рамках интегрированно…"
chunk_126,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",67,"4.1.2.1.2. Взаимодействие между сегментами интегрированной системы должно обеспечиваться за счет использования единой интеграционной платформы, включающей в себя интеграционные шлюзы, входящие в соста…"
chunk_127,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",68,"4.1.2.1.5. Обеспечивающие подсистемы интегрированной системы предназначены для обеспечения информационного взаимодействия между сегментами интегрированной системы и внешними информационными системами,…"
chunk_128,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",69,"подсистема технического регулирования;
подсистема управления общими процессами;
подсистема межгосударственного тестирования;
цифровой симулятор (информационно-моделирующий комплекс);
2) обеспечивающие…"
chunk_129,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",70,"4.1.2.1.7. Следующие подсистемы, ранее разработанные в составе интегрированной системы, в рамках реализации настоящего Технического задания должны быть переданы из состава интегрированной системы для …"
chunk_130,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",71,"1) система межведомственного информационного взаимодействия - должна обеспечивать подключение информационных систем уполномоченных органов к интеграционной платформе, позволяющее осуществлять информац…"
chunk_131,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",72,"2) подсистема ДТС национального сегмента - должна выполнять набор функций, обеспечивающих гарантии доверия при трансграничном обмене электронными документами, в том числе для обеспечения обмена электр…"
chunk_132,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",73,"4) подсистема защиты национального сегмента - должна обеспечивать конфиденциальность, целостность и доступность данных при их обработке и хранении в национальном сегменте, а также при их передаче по к…"
chunk_133,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",74,"4.1.2.1.11. Информационные системы уполномоченных органов, функционально не входящие в состав национального сегмента, должны обеспечивать реализацию общих процессов на территории государства-члена. В …"
chunk_134,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",75,"4.1.3. Требования к созданию новых подсистем
4.1.3.1. Подсистема межгосударственного тестирования
4.1.3.1.1. Подсистема межгосударственного тестирования предназначена для обеспечения проведения отладк…"
chunk_135,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",76,"4.1.3.1.3. Подсистема межгосударственного тестирования интегрированной системы должна создаваться на основе информационно-программных решений, разработанных при реализации технического задания на созд…"
chunk_136,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",77,4.1.3.2.1. Цифровой симулятор должен выполнять функции информационно-моделирующего комплекса интегрированной системы и предназначен для формирования и использования экспериментальных конфигураций комп…
chunk_137,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",78,"4.1.3.2.3. Цифровой симулятор должен создаваться с учетом информационно-программных решений, используемых при реализации других подсистем интегрированной системы.
4.1.3.3. Инфраструктурная платформа
4…"
chunk_138,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",79,"4.1.3.4. Хранилище интеграционного сегмента
4.1.3.4.1. Хранилище интеграционного сегмента (подсистема хранения и обработки данных интеграционного сегмента) предназначено для получения, обработки, хран…"
chunk_139,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",80,"4.1.3.4.3. Хранилище должно создаваться, в том числе, на основе информационно-программных решений, разработанных при реализации подсистемы управления общими процессами.
4.1.3.5. Подсистема идентификац…"
chunk_140,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",81,"4.1.3.5.2. Подсистема идентификации и аутентификации пользователей интегрированной системы является новой подсистемой интегрированной системы по отношению к подсистемам, разработанным в рамках реализа…"
chunk_141,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",82,"4.1.3.6.2. Подсистема интеграции цифровых платформ является новой подсистемой интегрированной системы по отношению к подсистемам, разработанным в рамках реализации технического задания на создание инт…"
chunk_142,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",83,"1) унификация программных компонентов портала;
2) расширение возможностей портала Союза по взаимодействию с пользователями и внешними системами;
3) реализация функций, необходимых для создания сервисо…"
chunk_143,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",84,"9) расширение возможностей мобильного решения портала.
4.1.4.2. Информационно-аналитическая подсистема
4.1.4.2.1. Информационно-аналитическая подсистема предназначена для сбора данных из различных ист…"
chunk_144,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",85,"3) реализация дополнительных алгоритмов обработки данных для целей формирования аналитических задач;
4) расширение технологических возможностей в части обеспечения автоматического сбора данных из внеш…"
chunk_145,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",86,"1) развитие функций в части формирования и ведения нормативно-справочной информации, используемой для целей статистики;
2) развитие механизмов получения (сбора) статистических данных от уполномоченных…"
chunk_146,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",87,"8) совершенствование механизма предупреждений и оповещений пользователей при изменении метаданных подсистемы статистики;
9) совершенствование механизмов фильтрации, поиска и представления метаданных п…"
chunk_147,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",88,"4.1.4.4.1. Подсистема управления проектами и программами в рамках реализации настоящего Технического задания должна быть выведена из состава интегрированной системы, переведена в состав внутренних инф…"
chunk_148,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",89,"4.1.4.5.1. Подсистема анализа барьеров и препятствий является развитием ранее разработанной подсистемы анализа областей рисков и предназначена для автоматизации процессов идентификации, анализа и обра…"
chunk_149,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",90,"1) расширение перечня источников, на основе которых осуществляется сбор и накопление данных о существующих и потенциальных барьерах и препятствиях;
2) обеспечение автоматизированной обработки данных, …"
chunk_150,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",91,"4.1.4.6.1. Подсистема специализированного документооборота предназначена для автоматизированной поддержки процесса проведения специальных защитных, антидемпинговых и компенсационных расследований и ав…"
chunk_151,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",92,4.1.4.6.2. в рамках реализации настоящего Технического задания предполагается доработка подсистемы специализированного документооборота для обеспечения ее корректного функционирования с учетом возможн…
chunk_152,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",93,"4.1.4.7.2. Подсистема таможенно-тарифного и нетарифного регулирования должна развиваться в рамках следующих направлений:
1) развитие механизмов формирования проектов документов по внесению изменений в…"
chunk_153,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",94,"4.1.4.8.1. Подсистема технического регулирования предназначена для предназначена для разработки, хранения и систематизации документов и сведений в сферах технического регулирования, применения санитар…"
chunk_154,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",95,"1) формирование общей платформы для ведения содержимого нормативных документов в сферах технического регулирования, применения ветеринарных, санитарных и фитосанитарных мер (далее СФС-меры) и обращени…"
chunk_155,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",96,"4) взаимодействие со смежными подсистемами и общими процессами в части реализации требуемых функций подсистемы технического регулирования, получения и передачи необходимой информации и сведений, в том…"
chunk_156,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",97,"7) развитие инструментов сбора статистических данных, их обработки и анализа в сферах технического регулирования, применения СФС-мер и обращения лекарственных средств и медицинских изделий;
8) развити…"
chunk_157,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",98,"4.1.4.9.2. Подсистема управления общими процессами должна развиваться в рамках следующих направлений:
1) реализация унифицированных компонентов, обеспечивающих базовую реализацию операций общих процес…"
chunk_158,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",99,"5) интеграция с хранилищем данных интеграционного сегмента в целях его использования при анализе и контроле данных, накапливаемых при реализации общих процессов.
4.1.4.10. Подсистема идентификации суб…"
chunk_159,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",100,4.1.4.10.3. Подсистема идентификации субъектов внешнеэкономической деятельности должна взаимодействовать с используемыми в государствах-членах национальными системами государственной регистрации юриди…
chunk_160,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",101,"4.1.4.11.1. Интеграционная платформа предназначена для поддержки электронного обмена данными между информационными системами уполномоченных органов и Комиссии, для обеспечения доступа средствами таких…"
chunk_161,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",102,"4.1.4.12. Подсистема ведения нормативно-справочной информации, реестров и регистров
4.1.4.12.1. Подсистема ведения нормативно-справочной информации, реестров и регистров предназначена для обеспечения …"
chunk_162,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",103,"1) расширение баз данных, содержащих нормативно-справочную информацию Союза, классификаторы и другую информацию, используемую при реализации общих процессов;
2) расширение функций по обеспечению качес…"
chunk_163,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",104,"4.1.4.13.2. Подсистема информационной безопасности должна развиваться в рамках следующих направлений:
1) управление идентификационными данными пользователей интегрированной системы;
2) мониторинг собы…"
chunk_164,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",105,"6) разработка аналитических инструментов визуализации результатов регистрации событий защиты информации;
7) внедрение решений, полученных в рамках реализации проекта по совместной разработки специализ…"
chunk_165,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",106,"3) развитие процессов электронного взаимодействия физических и юридических лиц между собой, а также с органами государственной власти государств-членов при нахождении физических и юридических лиц на т…"
chunk_166,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",107,4.1.4.15.2. Удостоверяющий центр службы ДТС должен обеспечивать функционирование службы ДТС интегрированной системы и предполагает развитие интеграционных возможностей подсистем ДТС в части обеспечени…
chunk_167,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",108,"4.1.5.1. Информационный обмен между подсистемами интегрированной системы, развернутыми в сегменте Комиссии, должен осуществляться с использованием подсистемы синхронизации данных сегмента Комиссии, вх…"
chunk_168,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",109,"Технические решения, используемые для обеспечения взаимодействия между интеграционным шлюзом и ДТС в рамках национального сегмента, а также дополнительные требования к такому взаимодействию (при необх…"
chunk_169,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",110,4.1.5.4. Способы и средства связи между системами межведомственного информационного взаимодействия государств-членов и интеграционными шлюзами национальных сегментов должны определяться в соответствии…
chunk_170,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",111,"4.1.6.3. Взаимодействие внешних информационных систем с интегрированной системой должно осуществляться с использованием функций, предоставляемых подсистемой взаимодействия с внешними системами, входящ…"
chunk_171,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",112,"4.1.8.1. Интегрированная система должна обеспечивать возможность модернизации при развитии интеграционных процессов в Союзе, а также при изменении требований к функциональным возможностям интегрирован…"
chunk_172,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",113,"4.1.9.2. Вычислительные ресурсы интегрированной системы должны обеспечивать доступность интегрированной системы 24 часа в сутки 365 дней в году.
4.1.9.3. Технические средства интегрированной системы д…"
chunk_173,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",114,"4.1.9.5. Компоненты интегрированной системы должны обеспечивать корректную обработку аварийных ситуаций, вызванных неверными действиями пользователей интегрированной системы. В этом случае компоненты …"
chunk_174,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",115,"4.1.9.6. Компоненты интегрированной системы должны обеспечивать корректную обработку аварийных ситуаций, вызванных неверным форматом или недопустимыми значениями данных. В этом случае компоненты интег…"
chunk_175,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",116,"4.1.10.1. Программные компоненты интеграционного сегмента Комиссии и национальных сегментов, с которыми пользователь интегрированной системы будет взаимодействовать через пользовательский интерфейс, д…"
chunk_176,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",117,"3) информационные сообщения и сообщения об ошибках должны быть краткими и предельно ясными, при этом в конце сообщений об ошибках (в круглых скобках) могут встречаться иноязычные слова и фразы, подроб…"
chunk_177,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",118,"7) меню и экранные формы не должны содержать пунктов и кнопок, которые пользователь интегрированной системы не может использовать согласно его текущим правам в соответствии с назначенной ему ролью;
8)…"
chunk_178,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",119,"Эксплуатация, техническое обслуживание, ремонт и хранение компонентов интегрированной системы должны проводиться в соответствии с актами Комиссии.
4.1.12. Требования к защите информации от несанкциони…"
chunk_179,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",120,"1) разработка и внедрение организационно-распорядительных документов, направленных на формирование и реализацию правил обеспечения защиты информации, в соответствии с согласованным с уполномоченными о…"
chunk_180,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",121,"4.1.12.3. Защита информации в интегрированной системе должна обеспечиваться в соответствии с Требованиями к созданию, развитию и трансграничного пространства доверия, утвержденными Решением Совета Ком…"
chunk_181,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",122,4.1.12.5. Защита от несанкционированного доступа к информации в интегрированной системе должна обеспечиваться в соответствии с требованиями настоящего технического задания и с учетом положений техниче…
chunk_182,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",123,4.1.13.2. Средства резервного копирования и восстановления могут входить в состав аппаратно-программных комплексов функциональных подсистем интегрированной системы или строиться как отдельный компонен…
chunk_183,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",124,"4) процедуры восстановления следует регулярно актуализировать и тестировать для обеспечения уверенности в их эффективности;
5) следует определять периоды хранения информации, а также учитывать требова…"
chunk_184,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",125,"4.1.14.1. Защита интегрированной системы от внешних воздействий должна обеспечиваться за счет реализации комплекса мероприятий в соответствии с требованиями, предъявляемыми к проектированию и оснащени…"
chunk_185,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",126,"4.1.16.1. При техническом и рабочем проектировании компонентов интегрированной системы должны применяться стандарты и рекомендации в области информационно-коммуникационных технологий, рекомендованные …"
chunk_186,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",127,"4) увеличение информационных потоков между интеграционным сегментом Комиссии, национальными сегментами и внешними информационными системами;
5) увеличение количества пользователей интегрированной сист…"
chunk_187,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",128,"4) развитие технологий и сервисов информационного взаимодействия, хранения и обработки информации с учетом длительности процессов, включая реализацию таких сервисов, как прослеживаемость, оказание тра…"
chunk_188,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",129,"7) обеспечение доступа юридических и физических лиц - резидентов государств-членов к сервисам и услугам, предоставляемым информационными системами уполномоченных органов и Комиссии (при условии принят…"
chunk_189,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",130,"4.2.1.1. Подсистема интеграции цифровых платформ должна представлять собой совокупность организационно-технических решений, объединяющих функциональные возможности подсистем интегрированной системы, р…"
chunk_190,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",131,4.2.1.3. В рамках создания подсистемы интеграции цифровых платформ должны быть реализованы технологии доступа к функциональности и сервисам интегрированной системы для построения на их основе цифровых…
chunk_191,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",132,"4.2.2.1. Хранилище интеграционного сегмента (подсистема хранения и обработки данных интеграционного сегмента) предназначено для получения, обработки, хранения и предоставления данных, накапливаемых пр…"
chunk_192,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",133,4.2.2.3. При разработке подсистемы хранения и обработки данных интеграционного сегмента должно быть обеспечено проведение модернизации подсистем интегрированной системы в части перехода к использовани…
